,Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
19651,2100.0,1.0,2.0,2.0,26.0,0.0,79.0,1977.0,0.0,88.0,1924.0,0.0,78.0,1974.0,0.0,39.0,1137.0,0.0,78.0,2149.0,0.0,38.0,1083.0,0.0
19652,10700.0,2.0,1.0,1.0,35.0,-1.0,11.0,11.0,-1.0,48.0,11.0,-1.0,148.0,48.0,-1.0,138.0,148.0,-1.0,2251.0,138.0,-1.0,38.0,2251.0,1.0
19653,3200.0,2.0,1.0,2.0,27.0,0.0,60.0,442.0,0.0,80.0,233.0,0.0,0.0,165.0,0.0,0.0,0.0,-2.0,6.0,0.0,-1.0,17.0,6.0,0.0
19654,10900.0,1.0,2.0,2.0,28.0,0.0,402.0,988.0,0.0,414.0,1181.0,0.0,401.0,1189.0,0.0,2.0,1451.0,0.0,404.0,763.0,0.0,255.0,717.0,0.0
19655,900.0,1.0,1.0,2.0,32.0,0.0,40.0,783.0,0.0,0.0,108.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
19656,19200.0,1.0,1.0,1.0,51.0,-2.0,336.0,0.0,-2.0,255.0,336.0,-2.0,45.0,255.0,-2.0,0.0,45.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
19657,8000.0,1.0,1.0,2.0,34.0,2.0,160.0,3563.0,2.0,0.0,3642.0,2.0,120.0,3563.0,0.0,160.0,3601.0,0.0,280.0,3714.0,0.0,160.0,3947.0,1.0
19658,9600.0,2.0,1.0,2.0,24.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
19659,5600.0,2.0,2.0,2.0,29.0,0.0,208.0,5476.0,0.0,240.0,5596.0,0.0,220.0,5698.0,0.0,236.0,5681.0,0.0,208.0,5595.0,0.0,200.0,5632.0,0.0
19660,13200.0,2.0,1.0,1.0,38.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,19.0,0.0,-1.0,6.0,19.0,-1.0,146.0,6.0,-1.0,152.0,146.0,0.0
19661,10900.0,1.0,2.0,2.0,33.0,0.0,68.0,845.0,0.0,100.0,665.0,2.0,0.0,676.0,2.0,40.0,588.0,2.0,0.0,556.0,2.0,80.0,426.0,0.0
19662,3600.0,2.0,1.0,2.0,28.0,0.0,120.0,2270.0,0.0,88.0,2353.0,0.0,100.0,2378.0,0.0,100.0,2439.0,0.0,100.0,2494.0,0.0,104.0,2546.0,0.0
19663,2000.0,1.0,3.0,2.0,34.0,2.0,68.0,1619.0,0.0,68.0,1661.0,0.0,68.0,1702.0,0.0,62.0,1741.0,0.0,69.0,1714.0,0.0,58.0,1739.0,1.0
19664,14100.0,1.0,2.0,1.0,35.0,-1.0,421.0,28.0,-1.0,437.0,417.0,-1.0,510.0,434.0,-1.0,254.0,508.0,-1.0,1.0,254.0,0.0,287.0,215.0,0.0
19665,6000.0,2.0,1.0,2.0,41.0,0.0,440.0,5803.0,0.0,240.0,6087.0,0.0,1600.0,5973.0,0.0,1680.0,5191.0,0.0,1395.0,5443.0,-1.0,8051.0,1212.0,0.0
19666,14400.0,2.0,3.0,2.0,33.0,-1.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
19667,7700.0,1.0,2.0,1.0,37.0,1.0,0.0,1982.0,2.0,56.0,1938.0,0.0,31.0,1857.0,0.0,0.0,1540.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0
19668,3900.0,1.0,1.0,1.0,50.0,2.0,328.0,3504.0,2.0,160.0,3738.0,2.0,136.0,3801.0,2.0,160.0,3839.0,2.0,64.0,3931.0,2.0,80.0,3913.0,1.0
19669,13900.0,2.0,2.0,2.0,33.0,0.0,2003.0,11732.0,0.0,400.0,13531.0,0.0,320.0,7099.0,0.0,601.0,7295.0,0.0,1202.0,7787.0,0.0,324.0,8601.0,0.0
19670,3300.0,1.0,1.0,2.0,27.0,0.0,400.0,2903.0,0.0,160.0,2534.0,0.0,80.0,2061.0,0.0,120.0,1659.0,0.0,100.0,1364.0,0.0,0.0,1168.0,0.0
19671,3300.0,1.0,1.0,2.0,26.0,1.0,200.0,2975.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
19672,4700.0,2.0,2.0,2.0,27.0,0.0,100.0,1878.0,0.0,80.0,1947.0,2.0,100.0,1983.0,0.0,164.0,2038.0,0.0,100.0,2144.0,2.0,0.0,2204.0,0.0
19673,10300.0,2.0,1.0,2.0,40.0,-1.0,39.0,62.0,-1.0,0.0,39.0,2.0,16.0,24.0,-1.0,16.0,16.0,-1.0,22.0,16.0,-1.0,16.0,22.0,0.0
19674,1100.0,2.0,1.0,2.0,21.0,0.0,80.0,1163.0,0.0,201.0,1095.0,0.0,0.0,1219.0,2.0,160.0,1112.0,2.0,0.0,1248.0,2.0,60.0,1223.0,0.0
19675,10700.0,2.0,2.0,1.0,26.0,0.0,60.0,912.0,0.0,91.0,460.0,0.0,81.0,491.0,0.0,24.0,481.0,0.0,1247.0,424.0,-1.0,3305.0,1247.0,0.0
19676,5700.0,2.0,1.0,2.0,40.0,3.0,163.0,3650.0,5.0,3673.0,3916.0,12.0,337.0,4730.0,7.0,492.0,541.0,9.0,5387.0,5678.0,9.0,2229.0,2974.0,0.0
19677,11100.0,1.0,2.0,1.0,34.0,2.0,0.0,8162.0,2.0,720.0,7970.0,2.0,320.0,8456.0,2.0,300.0,8574.0,2.0,0.0,8625.0,2.0,320.0,8435.0,1.0
19678,11900.0,1.0,3.0,2.0,45.0,0.0,460.0,12150.0,0.0,560.0,11987.0,0.0,800.0,11185.0,0.0,260.0,11458.0,0.0,320.0,7647.0,0.0,280.0,7773.0,1.0
19679,19900.0,2.0,1.0,2.0,29.0,0.0,204.0,782.0,0.0,785.0,872.0,-1.0,600.0,773.0,0.0,280.0,1326.0,0.0,565.0,1590.0,0.0,800.0,2141.0,0.0
19680,12800.0,1.0,1.0,1.0,43.0,-1.0,3467.0,131.0,-1.0,595.0,3450.0,-1.0,10.0,594.0,0.0,2.0,486.0,0.0,167.0,348.0,-1.0,36.0,167.0,1.0
19681,7900.0,2.0,2.0,1.0,40.0,1.0,0.0,0.0,-2.0,516.0,0.0,-1.0,83.0,516.0,-1.0,0.0,83.0,-1.0,0.0,0.0,-2.0,202.0,0.0,0.0
19682,1900.0,2.0,1.0,2.0,28.0,-1.0,0.0,197.0,2.0,100.0,188.0,2.0,0.0,278.0,2.0,40.0,266.0,0.0,0.0,162.0,0.0,0.0,162.0,0.0
19683,1100.0,2.0,3.0,1.0,28.0,1.0,0.0,527.0,2.0,116.0,507.0,2.0,0.0,602.0,2.0,55.0,580.0,2.0,0.0,620.0,2.0,24.0,604.0,0.0
19684,5100.0,2.0,2.0,1.0,34.0,0.0,148.0,3996.0,0.0,212.0,4041.0,0.0,160.0,4188.0,0.0,160.0,4219.0,0.0,160.0,4309.0,0.0,244.0,4400.0,0.0
19685,2000.0,2.0,2.0,1.0,25.0,2.0,0.0,1995.0,2.0,51.0,1764.0,0.0,26.0,1778.0,0.0,33.0,781.0,0.0,40.0,791.0,0.0,45.0,813.0,1.0
19686,16900.0,2.0,2.0,1.0,38.0,-1.0,141.0,4075.0,0.0,141.0,3981.0,0.0,272.0,3995.0,0.0,0.0,4014.0,2.0,111.0,3602.0,0.0,140.0,3564.0,0.0
19687,1300.0,2.0,1.0,2.0,40.0,-2.0,31.0,49.0,-2.0,77.0,31.0,-2.0,22.0,76.0,-2.0,16.0,22.0,-2.0,38.0,16.0,-2.0,77.0,38.0,0.0
19688,1900.0,2.0,3.0,2.0,62.0,0.0,143.0,1118.0,0.0,42.0,1242.0,2.0,0.0,1252.0,2.0,43.0,1170.0,0.0,61.0,1195.0,0.0,34.0,1220.0,0.0
19689,2400.0,2.0,2.0,2.0,29.0,2.0,188.0,1933.0,2.0,100.0,2063.0,2.0,80.0,2107.0,2.0,0.0,2122.0,2.0,161.0,2059.0,2.0,0.0,2180.0,0.0
19690,6900.0,2.0,1.0,2.0,26.0,2.0,224.0,5275.0,2.0,0.0,5356.0,2.0,440.0,5190.0,2.0,0.0,5544.0,2.0,440.0,5451.0,2.0,226.0,5800.0,1.0
19691,7200.0,2.0,2.0,2.0,31.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,63.0,0.0,0.0
19692,2000.0,1.0,2.0,2.0,27.0,0.0,103.0,1929.0,0.0,48.0,1985.0,0.0,40.0,1955.0,0.0,1600.0,1987.0,0.0,40.0,1991.0,0.0,0.0,1999.0,0.0
19693,8000.0,2.0,2.0,1.0,29.0,0.0,140.0,2817.0,0.0,99.0,2720.0,0.0,67.0,2276.0,0.0,70.0,2274.0,0.0,66.0,2050.0,0.0,143.0,1691.0,0.0
19694,4700.0,2.0,1.0,2.0,27.0,-1.0,236.0,158.0,-1.0,435.0,232.0,-1.0,0.0,435.0,0.0,45.0,64.0,-1.0,192.0,45.0,-1.0,390.0,192.0,0.0
19695,8700.0,2.0,1.0,1.0,51.0,-2.0,105.0,133.0,-2.0,195.0,105.0,-2.0,77.0,195.0,-2.0,32.0,77.0,-2.0,28.0,32.0,-2.0,48.0,28.0,0.0
19696,12900.0,2.0,2.0,2.0,38.0,0.0,402.0,10505.0,0.0,600.0,6579.0,0.0,866.0,6788.0,0.0,200.0,7541.0,0.0,465.0,5827.0,0.0,801.0,5410.0,0.0
19697,1100.0,1.0,1.0,2.0,48.0,2.0,58.0,1028.0,0.0,60.0,1069.0,0.0,60.0,1111.0,0.0,88.0,1152.0,2.0,0.0,1216.0,2.0,48.0,1190.0,0.0
19698,5700.0,2.0,1.0,2.0,30.0,-1.0,116.0,598.0,-1.0,0.0,116.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
19699,5900.0,2.0,3.0,1.0,34.0,0.0,446.0,5894.0,0.0,0.0,6194.0,2.0,194.0,6064.0,0.0,322.0,6062.0,0.0,368.0,5857.0,0.0,204.0,5513.0,0.0
19700,12900.0,2.0,2.0,1.0,35.0,0.0,403.0,12966.0,0.0,440.0,11835.0,0.0,200.0,9070.0,0.0,181.0,8891.0,0.0,106.0,8968.0,0.0,858.0,9073.0,0.0
19701,11100.0,2.0,2.0,1.0,32.0,0.0,52.0,462.0,0.0,52.0,506.0,0.0,52.0,550.0,0.0,24.0,593.0,0.0,24.0,607.0,0.0,24.0,621.0,0.0
19702,11900.0,2.0,2.0,1.0,34.0,0.0,240.0,5659.0,0.0,200.0,3179.0,0.0,1212.0,3233.0,0.0,80.0,4445.0,0.0,34.0,541.0,0.0,40.0,415.0,0.0
19703,8800.0,2.0,2.0,1.0,45.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
19704,9200.0,1.0,1.0,2.0,39.0,0.0,100.0,1536.0,0.0,80.0,1598.0,0.0,0.0,826.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
19705,2300.0,1.0,1.0,2.0,29.0,0.0,112.0,2365.0,0.0,196.0,2374.0,0.0,0.0,2485.0,2.0,64.0,2256.0,0.0,64.0,1563.0,0.0,64.0,1565.0,0.0
19706,2000.0,2.0,2.0,1.0,45.0,0.0,93.0,1816.0,0.0,66.0,1848.0,0.0,120.0,1862.0,0.0,40.0,803.0,0.0,40.0,811.0,0.0,25.0,763.0,0.0
19707,1200.0,1.0,2.0,2.0,33.0,2.0,0.0,138.0,2.0,0.0,-13.0,-2.0,0.0,-47.0,-2.0,0.0,-62.0,-2.0,65.0,-78.0,-2.0,36.0,-65.0,1.0
19708,12000.0,1.0,1.0,1.0,45.0,-1.0,28.0,202.0,-1.0,260.0,28.0,-1.0,147.0,257.0,-1.0,98.0,146.0,-1.0,76.0,82.0,-1.0,14.0,72.0,0.0
19709,8100.0,2.0,2.0,2.0,45.0,0.0,184.0,4848.0,0.0,598.0,4953.0,0.0,206.0,5465.0,0.0,207.0,5580.0,0.0,214.0,5691.0,0.0,222.0,5810.0,0.0
19710,2000.0,2.0,1.0,2.0,30.0,0.0,262.0,354.0,0.0,1485.0,306.0,0.0,114.0,1605.0,0.0,120.0,1502.0,0.0,40.0,918.0,0.0,200.0,589.0,0.0
19711,700.0,2.0,3.0,1.0,54.0,2.0,61.0,722.0,0.0,64.0,574.0,0.0,64.0,617.0,0.0,60.0,658.0,0.0,28.0,695.0,0.0,116.0,706.0,1.0
19712,2300.0,1.0,2.0,2.0,30.0,0.0,120.0,2229.0,0.0,72.0,2290.0,0.0,40.0,2287.0,0.0,44.0,983.0,0.0,48.0,966.0,0.0,60.0,1001.0,0.0
19713,900.0,1.0,2.0,2.0,26.0,-1.0,0.0,3.0,-1.0,0.0,-25.0,-2.0,0.0,-25.0,-2.0,56.0,-56.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
19714,3900.0,2.0,3.0,2.0,50.0,-1.0,645.0,663.0,-1.0,2595.0,640.0,-1.0,94.0,2595.0,0.0,400.0,2648.0,0.0,120.0,2901.0,0.0,107.0,2973.0,0.0
19715,8400.0,2.0,3.0,1.0,43.0,1.0,48.0,0.0,-1.0,499.0,48.0,-1.0,240.0,499.0,0.0,240.0,675.0,0.0,291.0,710.0,-1.0,389.0,522.0,1.0
19716,14400.0,2.0,1.0,1.0,31.0,-2.0,742.0,0.0,-2.0,400.0,742.0,-2.0,400.0,360.0,-2.0,360.0,380.0,-2.0,264.0,347.0,-2.0,1312.0,263.0,0.0
19717,16000.0,2.0,1.0,2.0,33.0,-1.0,0.0,23.0,2.0,460.0,23.0,-1.0,71.0,459.0,-1.0,0.0,71.0,-1.0,139.0,0.0,-1.0,964.0,139.0,0.0
19718,1200.0,1.0,3.0,1.0,46.0,0.0,63.0,1157.0,0.0,55.0,1192.0,0.0,67.0,1015.0,0.0,204.0,929.0,0.0,42.0,957.0,0.0,0.0,845.0,0.0
19719,3200.0,1.0,1.0,1.0,39.0,0.0,120.0,1576.0,0.0,240.0,1658.0,0.0,0.0,1852.0,2.0,81.0,1813.0,0.0,200.0,1675.0,0.0,60.0,1544.0,0.0
19720,7300.0,2.0,2.0,2.0,29.0,0.0,70.0,1751.0,0.0,68.0,1769.0,0.0,76.0,1782.0,0.0,160.0,1805.0,0.0,73.0,1912.0,0.0,68.0,1929.0,0.0
19721,5100.0,2.0,3.0,2.0,38.0,0.0,300.0,5353.0,0.0,400.0,5380.0,0.0,0.0,5350.0,2.0,180.0,5233.0,0.0,180.0,5230.0,0.0,167.0,4939.0,0.0
19722,9600.0,2.0,3.0,2.0,38.0,0.0,328.0,9113.0,0.0,352.0,8892.0,0.0,280.0,9091.0,0.0,288.0,7801.0,0.0,300.0,7967.0,0.0,312.0,8139.0,1.0
19723,6500.0,2.0,2.0,1.0,29.0,-1.0,565.0,1348.0,-1.0,0.0,565.0,-1.0,178.0,-119.0,-1.0,61.0,59.0,-1.0,0.0,119.0,2.0,53.0,61.0,0.0
19724,3200.0,1.0,2.0,2.0,33.0,0.0,73.0,2010.0,0.0,76.0,2050.0,0.0,272.0,2093.0,0.0,0.0,2330.0,3.0,0.0,2269.0,2.0,84.0,2228.0,0.0
19725,1700.0,2.0,2.0,1.0,36.0,0.0,80.0,1502.0,0.0,160.0,1525.0,0.0,0.0,1649.0,2.0,68.0,1610.0,0.0,120.0,1565.0,0.0,0.0,1489.0,1.0
19726,900.0,2.0,1.0,2.0,26.0,0.0,200.0,481.0,0.0,0.0,538.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,24.0,0.0,0.0
19727,10300.0,2.0,2.0,1.0,41.0,0.0,1600.0,1408.0,0.0,1922.0,1758.0,-1.0,1840.0,1878.0,-1.0,1040.0,1805.0,0.0,1920.0,1045.0,-1.0,1320.0,1870.0,0.0
19728,6900.0,2.0,1.0,1.0,34.0,-2.0,1087.0,294.0,-2.0,153.0,1072.0,-2.0,915.0,153.0,-2.0,0.0,908.0,-2.0,0.0,0.0,-2.0,152.0,0.0,0.0
19729,12900.0,1.0,2.0,1.0,43.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,28.0,0.0,-2.0,34.0,28.0,-2.0,97.0,34.0,1.0
19730,3500.0,2.0,2.0,2.0,22.0,0.0,50.0,581.0,0.0,49.0,590.0,0.0,40.0,190.0,0.0,20.0,206.0,0.0,32.0,187.0,0.0,67.0,193.0,0.0
19731,1300.0,2.0,2.0,2.0,24.0,2.0,124.0,923.0,2.0,0.0,1019.0,2.0,32.0,988.0,0.0,68.0,1008.0,0.0,0.0,1064.0,2.0,40.0,1037.0,1.0
19732,4400.0,2.0,2.0,2.0,41.0,0.0,136.0,4469.0,0.0,94.0,3475.0,0.0,90.0,5327.0,0.0,145.0,2601.0,0.0,90.0,2511.0,0.0,100.0,2484.0,1.0
19733,12000.0,2.0,2.0,1.0,43.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,21.0,0.0,1.0
19734,3300.0,1.0,1.0,2.0,21.0,-1.0,386.0,367.0,-1.0,127.0,384.0,-1.0,118.0,126.0,-1.0,150.0,118.0,-1.0,0.0,93.0,0.0,318.0,55.0,0.0
19735,800.0,2.0,1.0,2.0,23.0,2.0,60.0,739.0,0.0,60.0,638.0,0.0,80.0,653.0,0.0,40.0,719.0,0.0,40.0,753.0,0.0,40.0,666.0,1.0
19736,1500.0,2.0,2.0,1.0,52.0,0.0,160.0,5776.0,0.0,81.0,5917.0,0.0,32.0,1079.0,0.0,1280.0,908.0,0.0,80.0,1519.0,0.0,40.0,1574.0,1.0
19737,5700.0,1.0,2.0,2.0,45.0,0.0,126.0,3405.0,0.0,165.0,3476.0,0.0,129.0,3583.0,0.0,134.0,3617.0,0.0,136.0,3693.0,0.0,140.0,3768.0,1.0
19738,7600.0,1.0,2.0,1.0,47.0,0.0,200.0,3311.0,0.0,104.0,2524.0,0.0,80.0,2211.0,0.0,120.0,2035.0,0.0,200.0,1951.0,0.0,80.0,1970.0,0.0
19739,7300.0,1.0,2.0,1.0,42.0,-1.0,44.0,44.0,-1.0,44.0,44.0,-1.0,44.0,44.0,-1.0,44.0,44.0,-1.0,44.0,44.0,-1.0,44.0,44.0,0.0
19740,13600.0,2.0,1.0,1.0,37.0,-1.0,554.0,176.0,-1.0,431.0,554.0,-1.0,0.0,431.0,0.0,80.0,328.0,0.0,226.0,307.0,-1.0,79.0,226.0,0.0
19741,11500.0,2.0,2.0,1.0,38.0,-1.0,13.0,13.0,-1.0,13.0,13.0,-1.0,13.0,13.0,-1.0,13.0,13.0,-1.0,12.0,13.0,-1.0,113.0,12.0,0.0
19742,3200.0,2.0,1.0,1.0,54.0,0.0,63.0,1370.0,0.0,64.0,1410.0,0.0,65.0,1451.0,0.0,54.0,1492.0,0.0,57.0,1521.0,0.0,60.0,1554.0,0.0
19743,1200.0,2.0,2.0,1.0,50.0,2.0,52.0,880.0,2.0,43.0,905.0,2.0,85.0,922.0,2.0,36.0,980.0,3.0,0.0,988.0,2.0,88.0,967.0,1.0
19744,6700.0,2.0,1.0,1.0,91.0,9.0,5231.0,6082.0,10.0,565.0,1041.0,8.0,3467.0,6291.0,0.0,485.0,489.0,11.0,4975.0,6092.0,7.0,775.0,2475.0,1.0
19745,3200.0,2.0,2.0,2.0,27.0,0.0,128.0,2909.0,0.0,161.0,2965.0,0.0,84.0,2963.0,0.0,46.0,1640.0,0.0,67.0,1286.0,0.0,54.0,1310.0,0.0
19746,6400.0,2.0,2.0,2.0,29.0,-1.0,84.0,48.0,-1.0,43.0,84.0,-1.0,75.0,43.0,-1.0,117.0,75.0,-1.0,0.0,117.0,-1.0,49.0,0.0,0.0
19747,7800.0,2.0,3.0,2.0,21.0,6.0,2928.0,7811.0,2.0,1765.0,2014.0,9.0,4534.0,5745.0,-1.0,4034.0,7025.0,11.0,760.0,4783.0,9.0,1820.0,2218.0,1.0
19748,12500.0,2.0,3.0,1.0,46.0,0.0,843.0,12456.0,0.0,800.0,8732.0,0.0,480.0,8897.0,0.0,600.0,8802.0,0.0,320.0,7975.0,0.0,600.0,7594.0,0.0
19749,3900.0,2.0,3.0,1.0,50.0,0.0,69.0,1961.0,0.0,72.0,1939.0,0.0,120.0,1864.0,0.0,69.0,1952.0,0.0,78.0,1959.0,0.0,97.0,1990.0,0.0
19750,6700.0,2.0,2.0,2.0,43.0,1.0,40.0,0.0,-1.0,39.0,40.0,-1.0,12.0,39.0,-1.0,24.0,12.0,-1.0,49.0,24.0,-1.0,0.0,49.0,0.0
19751,800.0,1.0,3.0,1.0,43.0,-1.0,894.0,9.0,-1.0,52.0,814.0,0.0,50.0,809.0,0.0,58.0,774.0,0.0,138.0,778.0,0.0,68.0,773.0,0.0
19752,2000.0,2.0,2.0,2.0,26.0,0.0,86.0,1952.0,0.0,40.0,2006.0,0.0,770.0,1951.0,-1.0,25.0,770.0,0.0,22.0,786.0,0.0,12.0,599.0,0.0
19753,20000.0,2.0,2.0,2.0,29.0,0.0,323.0,9398.0,0.0,296.0,8618.0,0.0,189.0,8069.0,0.0,154.0,5647.0,0.0,145.0,5214.0,0.0,137.0,5057.0,0.0
19754,8100.0,2.0,1.0,2.0,32.0,0.0,320.0,3846.0,0.0,641.0,4100.0,0.0,520.0,4673.0,0.0,280.0,5025.0,0.0,200.0,4613.0,0.0,320.0,4566.0,0.0
19755,4000.0,2.0,1.0,1.0,31.0,2.0,185.0,3921.0,0.0,188.0,3920.0,0.0,156.0,3951.0,0.0,316.0,3918.0,0.0,0.0,4075.0,2.0,308.0,3921.0,0.0
19756,4000.0,2.0,3.0,1.0,68.0,0.0,188.0,4001.0,0.0,185.0,4002.0,0.0,144.0,4016.0,0.0,155.0,3886.0,0.0,154.0,3886.0,0.0,148.0,3901.0,0.0
19757,8000.0,2.0,1.0,2.0,30.0,-2.0,38.0,0.0,-2.0,0.0,38.0,-2.0,97.0,0.0,-2.0,27.0,71.0,-2.0,0.0,27.0,-2.0,0.0,0.0,0.0
19758,3600.0,2.0,2.0,1.0,31.0,0.0,56.0,1087.0,0.0,2256.0,1071.0,0.0,4.0,2816.0,2.0,71.0,2251.0,0.0,71.0,1912.0,0.0,217.0,1769.0,1.0
19759,20100.0,2.0,2.0,1.0,32.0,-1.0,282.0,1058.0,0.0,40.0,489.0,0.0,81.0,40.0,-1.0,2.0,80.0,-1.0,476.0,-2.0,-2.0,0.0,473.0,0.0
19760,2800.0,2.0,1.0,2.0,23.0,2.0,80.0,229.0,0.0,80.0,305.0,0.0,80.0,379.0,0.0,80.0,453.0,0.0,80.0,525.0,0.0,80.0,590.0,1.0
19761,7100.0,1.0,2.0,1.0,48.0,-1.0,26.0,1066.0,-1.0,26.0,26.0,-1.0,26.0,26.0,-1.0,1476.0,26.0,-1.0,53.0,1476.0,-1.0,0.0,59.0,0.0
19762,6100.0,1.0,2.0,1.0,34.0,0.0,177.0,5289.0,0.0,188.0,5406.0,0.0,172.0,5411.0,0.0,400.0,5502.0,0.0,193.0,5791.0,0.0,164.0,5855.0,0.0
19763,12000.0,2.0,2.0,1.0,36.0,0.0,140.0,2396.0,0.0,201.0,2496.0,0.0,200.0,2646.0,0.0,80.0,2665.0,0.0,100.0,2721.0,0.0,325.0,2804.0,0.0
19764,1300.0,2.0,2.0,2.0,22.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
19765,1200.0,2.0,2.0,1.0,25.0,2.0,72.0,1022.0,2.0,64.0,1066.0,2.0,56.0,1101.0,2.0,64.0,1128.0,4.0,64.0,1162.0,3.0,64.0,1196.0,1.0
19766,9100.0,2.0,2.0,2.0,31.0,1.0,30.0,-5.0,-1.0,786.0,24.0,-1.0,530.0,786.0,-1.0,71.0,530.0,-1.0,124.0,71.0,-1.0,0.0,124.0,0.0
19767,9300.0,2.0,3.0,1.0,49.0,0.0,400.0,8999.0,0.0,320.0,7544.0,0.0,280.0,6486.0,0.0,400.0,6614.0,0.0,400.0,6042.0,0.0,320.0,5903.0,0.0
19768,3500.0,1.0,1.0,2.0,54.0,0.0,180.0,3667.0,0.0,204.0,3666.0,0.0,80.0,3484.0,0.0,120.0,1949.0,0.0,40.0,1101.0,0.0,120.0,1110.0,0.0
19769,8500.0,2.0,2.0,1.0,33.0,-1.0,66.0,306.0,-1.0,90.0,66.0,-1.0,440.0,90.0,-1.0,17.0,330.0,-1.0,141.0,17.0,-1.0,0.0,141.0,0.0
19770,6300.0,2.0,2.0,1.0,45.0,-1.0,421.0,779.0,-1.0,297.0,419.0,-1.0,210.0,296.0,-1.0,682.0,209.0,-1.0,66.0,680.0,-1.0,1201.0,66.0,0.0
19771,14500.0,1.0,1.0,1.0,37.0,-1.0,1233.0,1238.0,-1.0,1715.0,1233.0,-1.0,1274.0,1712.0,-1.0,1228.0,1273.0,-1.0,0.0,1228.0,0.0,1236.0,24.0,0.0
19772,700.0,2.0,1.0,2.0,23.0,0.0,80.0,901.0,0.0,81.0,966.0,0.0,80.0,1015.0,0.0,40.0,763.0,0.0,48.0,756.0,0.0,80.0,740.0,0.0
19773,8500.0,2.0,1.0,2.0,35.0,-2.0,0.0,69.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
19774,1900.0,1.0,2.0,2.0,26.0,0.0,72.0,1906.0,0.0,62.0,1757.0,0.0,64.0,1549.0,0.0,32.0,926.0,0.0,32.0,794.0,0.0,30.0,779.0,0.0
19775,2100.0,2.0,2.0,2.0,34.0,0.0,80.0,1954.0,0.0,80.0,2000.0,0.0,76.0,1817.0,0.0,41.0,1388.0,0.0,120.0,965.0,0.0,36.0,843.0,0.0
19776,11200.0,1.0,2.0,2.0,37.0,2.0,240.0,6743.0,2.0,0.0,6831.0,2.0,234.0,6670.0,0.0,230.0,6750.0,0.0,224.0,6670.0,0.0,228.0,6471.0,1.0
19777,7200.0,2.0,1.0,2.0,38.0,0.0,7202.0,642.0,-1.0,328.0,7180.0,0.0,384.0,7214.0,0.0,204.0,7098.0,0.0,209.0,5630.0,0.0,200.0,5673.0,0.0
19778,3300.0,2.0,3.0,2.0,73.0,10.0,89.0,203.0,12.0,460.0,863.0,7.0,826.0,2075.0,11.0,532.0,2092.0,9.0,59.0,840.0,2.0,1332.0,1798.0,0.0
19779,3100.0,1.0,2.0,2.0,27.0,0.0,114.0,2413.0,0.0,0.0,2466.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
19780,3300.0,1.0,2.0,2.0,34.0,0.0,104.0,2645.0,0.0,172.0,3685.0,0.0,80.0,1906.0,0.0,80.0,1727.0,0.0,80.0,1773.0,0.0,80.0,1818.0,0.0
