Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
7900,2,1,2,29,-1,736,725,-1,52,736,-1,365,49,-1,736,364,-1,24,736,-1,2194,24,0
900,1,3,1,25,3,84,405,2,0,477,3,0,458,2,40,439,0,40,465,0,0,498,1
4100,1,2,1,45,2,52,700,2,0,729,2,28,705,0,28,721,0,28,738,0,32,754,1
12900,1,1,2,31,-1,172,34,-1,980,172,-1,201,980,0,800,1169,0,50,1657,0,0,830,0
800,2,2,2,23,0,186,783,0,41,777,0,36,621,0,0,57,0,60,20,0,0,0,1
1200,2,3,1,61,-1,0,235,3,0,225,2,0,164,0,72,113,0,0,84,3,0,72,1
5100,1,2,2,29,0,208,1945,0,0,2095,2,360,1250,0,498,1602,-1,92,498,-1,0,92,1
19600,1,3,1,44,0,320,2252,0,0,2284,2,200,2224,0,120,2202,0,400,2078,0,120,2424,0
3100,2,2,2,29,0,120,1889,0,80,1926,0,54,1838,0,60,1737,0,80,1658,0,19,1420,0
2300,1,1,2,27,0,162,2226,0,89,2350,0,587,2370,0,65,2249,0,81,1865,0,39,1464,0
11100,1,1,1,29,1,0,11410,2,401,11049,0,401,11081,0,284,11231,0,1,10840,2,6863,4475,0
900,2,1,2,25,2,0,12,2,0,12,2,0,12,2,0,12,2,0,12,2,0,12,1
3300,1,4,2,25,-2,194,1844,-2,0,194,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
9500,2,1,2,30,0,80,924,0,80,758,0,12,759,0,40,482,0,80,315,0,80,221,0
15900,2,2,1,42,0,428,5264,0,0,5562,2,122,5073,0,120,4177,0,128,4200,0,112,3762,0
11200,1,1,2,32,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
1200,2,2,1,24,2,80,1074,0,60,1109,0,40,1123,0,32,1133,0,29,1159,0,40,591,1
3100,2,2,1,24,2,72,1098,2,0,1141,2,96,1111,2,48,1176,2,48,1199,2,48,1221,1
14500,1,3,2,35,0,600,12195,0,369,12051,0,369,10325,0,324,10212,0,335,9358,0,360,9437,0
1900,1,2,1,36,-1,0,624,2,84,587,0,80,633,0,80,675,0,80,723,0,80,769,1
3300,1,2,1,29,2,131,3268,0,0,3141,0,0,0,-2,0,0,-2,0,0,-2,0,0,1
2000,1,2,2,31,0,80,1630,0,80,1664,0,120,1736,0,120,1837,0,0,1941,0,0,0,0
1300,1,3,2,52,2,72,1875,0,88,1696,0,56,1543,0,80,1343,0,1200,796,0,40,1205,1
9200,2,1,1,44,-1,1,294,-1,188,-1,-1,77,187,-1,94,77,-2,0,94,-2,0,0,0
12100,1,1,2,32,1,0,0,-2,520,0,-1,0,520,0,784,504,-1,8,784,-1,0,8,1
900,1,3,1,28,2,0,418,3,84,405,2,0,477,3,0,458,2,40,439,0,40,465,1
9600,2,2,2,38,-1,118,157,-1,12,118,-1,0,12,-1,0,0,-2,0,0,-2,0,0,1
3300,2,2,1,35,1,1,3196,2,73,2593,0,200,2112,0,160,2281,0,160,2378,0,76,2225,1
1900,1,2,2,50,0,80,199,0,60,275,0,80,324,0,0,398,2,80,386,0,40,453,1
2000,2,2,1,33,2,104,1058,2,80,1132,2,0,1181,2,80,1150,2,60,1211,2,60,1245,1
14500,1,2,1,28,0,241,738,0,241,657,0,3983,517,-1,100,3653,0,215,3317,0,80,2802,0
2400,1,3,2,39,-1,1187,35,-1,1200,1165,-1,0,1071,-1,800,-66,-1,400,256,-1,400,222,0
13600,2,2,1,33,-1,64,740,-1,708,64,-1,1271,708,-1,1882,1271,-1,1725,1843,-1,1871,1724,0
4100,1,1,2,25,0,65,2229,0,51,2102,0,8,1337,0,26,1151,0,36,703,0,8,258,0
7900,2,2,2,37,0,120,2568,0,120,2623,0,120,2675,0,120,2750,0,103,2819,0,120,2875,0
9100,2,1,2,32,1,0,169,2,220,77,-1,160,214,0,440,279,-1,200,428,0,200,616,1
8100,2,1,1,40,-2,323,102,-2,1284,323,-2,287,1283,-2,76,277,-2,130,76,-2,391,130,0
1200,2,2,1,30,1,0,1095,2,140,1065,2,0,1188,2,0,1148,0,40,1132,0,0,1021,1
8100,1,2,2,30,-1,828,217,-1,1,821,2,249,319,-1,343,248,-1,251,342,-1,256,250,0
8000,2,2,2,45,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,27,0,-1,0,27,1
2000,2,2,1,47,2,62,440,0,150,482,0,28,610,2,36,616,2,0,637,2,24,621,1
1900,1,1,2,28,0,64,2018,0,123,1452,0,20,1109,0,112,152,-1,36,110,-1,4,25,0
6900,1,1,1,41,0,103,2813,0,201,2270,0,402,1967,0,200,1679,0,201,1496,0,200,1449,0
16400,1,1,1,35,-1,600,4370,0,195,605,0,32,203,0,577,41,0,216,583,-1,35,215,1
2000,2,1,2,22,1,0,1704,2,140,1665,2,0,1763,2,52,1496,0,48,1291,0,60,1312,0
2300,1,1,2,29,0,240,92,-1,400,212,0,36,537,0,12,396,-1,0,12,2,136,6,0
8800,2,2,2,48,-2,45,61,-2,0,45,-2,504,0,-1,1775,504,-1,0,1775,-1,0,0,0
4100,2,2,1,41,1,0,181,2,0,142,2,426,-84,-1,0,342,0,6,16,-1,31,6,1
2000,2,2,2,26,-2,81,549,-2,108,223,-1,80,108,0,80,186,0,80,262,0,80,337,0
400,1,3,2,41,2,40,159,2,40,191,2,80,221,0,40,297,0,0,332,2,56,321,1
1300,2,1,2,91,3,572,1145,4,702,1220,5,874,1333,12,70,99,3,15,458,3,258,1091,1
8500,2,2,2,38,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
4100,2,1,2,24,-1,0,53,3,0,53,2,13,26,-1,13,13,-1,19,13,-1,13,19,0
1200,2,2,1,48,2,76,1148,2,0,1193,2,120,1163,2,0,1249,2,60,1193,0,80,1202,1
1300,2,3,2,51,1,0,401,2,128,259,2,0,283,2,100,116,-1,131,100,-1,0,131,1
1100,2,2,2,32,0,57,1179,0,63,1216,0,56,1123,0,32,1155,0,29,1171,0,73,920,1
800,2,2,1,31,2,64,603,0,52,617,0,92,647,0,0,728,2,60,705,2,0,753,1
2000,2,2,2,38,2,80,1565,0,80,1607,0,84,1658,0,40,1476,0,26,740,0,80,730,1
2000,1,2,2,29,0,44,118,0,48,160,0,80,205,0,80,177,0,400,254,0,40,633,0
4800,2,2,1,51,0,200,5533,0,240,5362,0,120,5237,0,120,4978,0,80,3147,0,2920,349,0
2000,1,1,2,31,2,68,657,0,179,702,0,0,857,2,36,831,0,32,847,0,44,864,0
6500,2,2,2,32,0,49,112,0,46,153,0,80,190,0,80,264,0,0,344,0,31,283,1
4800,2,2,1,44,2,172,1032,2,0,1175,3,60,1145,2,92,1174,2,0,1235,3,0,1204,1
1300,1,2,2,27,7,0,1347,6,0,1315,5,0,1284,4,0,1243,3,0,1205,2,66,1140,1
11100,1,1,2,36,1,16,0,-2,7,16,-2,177,7,-1,39,176,-1,200,39,-2,181,199,0
5200,2,1,2,32,2,284,4986,2,200,5131,2,200,5187,2,0,5242,2,197,5154,0,183,5259,1
1900,1,2,1,25,0,0,366,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
3300,2,2,2,27,2,120,693,0,192,770,0,0,937,2,33,911,0,33,930,0,80,949,1
10400,1,1,1,49,0,232,4637,0,240,4758,0,320,4786,0,1600,4898,0,5092,-134,-1,240,4958,0
12000,2,1,2,32,0,1200,1381,0,200,2428,0,202,1354,-1,412,202,-1,200,412,0,200,503,1
11700,2,1,2,34,0,60,874,0,81,373,0,200,319,0,80,413,0,59,480,0,135,539,0
22400,2,2,1,47,0,528,14987,0,540,15280,0,572,15186,0,462,15508,0,485,13396,0,468,13675,1
1600,2,1,2,24,2,60,1059,2,0,1090,2,120,1061,2,8,1164,2,40,1141,2,48,1157,1
4000,2,1,2,31,1,0,285,2,60,275,0,23,324,0,1450,329,-1,60,1363,0,100,1390,0
1900,2,2,1,39,3,0,2109,3,0,2064,2,200,2020,0,120,1905,0,40,731,0,80,744,1
3600,1,2,2,30,0,81,1733,0,82,1774,0,80,1815,0,237,1853,0,0,2052,2,84,2013,0
6500,1,1,1,39,-1,9,31,-1,60,9,-1,52,54,-1,58,52,-1,0,95,2,40,58,1
20000,2,1,1,42,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
5100,2,2,2,26,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
6000,2,1,1,34,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
3900,2,2,1,55,2,164,1776,2,80,1898,2,80,1935,2,80,1971,2,80,2007,2,0,2049,1
1100,1,1,2,27,1,0,1011,2,200,982,2,60,1165,2,48,1194,2,52,1210,2,0,1231,1
18100,2,2,1,44,-2,348,294,-2,280,347,-2,640,279,-2,315,638,-2,308,314,-2,278,307,0
10000,2,1,1,29,-1,296,88,-1,127,296,-1,206,127,-1,0,206,-1,549,0,-1,129,549,0
2000,2,2,2,24,2,185,1467,2,0,1614,2,120,1578,2,0,1653,2,48,560,2,0,599,1
3700,2,1,1,43,2,140,3148,2,128,3214,2,128,3265,2,132,3316,2,124,3388,2,124,3450,1
4700,2,1,2,29,2,0,20,2,0,0,-2,1646,0,-1,0,1646,-1,5,0,-1,0,5,0
14400,2,1,2,27,-1,0,60,-1,0,0,-2,0,0,-2,0,0,-2,36,0,-1,0,36,0
900,2,3,1,49,1,127,751,2,0,854,3,0,829,2,0,798,0,0,782,0,0,782,1
3900,1,1,2,34,0,111,3983,0,54,6379,0,70,2251,0,0,472,2,40,456,0,46,457,0
7200,1,1,2,26,-1,0,30,-1,41,0,-1,81,41,-1,0,80,-1,82,0,-1,0,82,1
4500,1,1,2,27,0,161,4302,0,120,4016,0,128,3196,0,104,2802,0,120,2836,0,120,2910,1
8300,1,2,1,44,-1,382,375,-1,394,381,-1,396,394,-1,342,396,-1,351,342,-1,123,351,0
4800,2,1,1,46,-1,38,25,-1,0,38,3,0,38,2,13,25,0,0,25,0,19,13,1
14300,1,1,1,35,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
16000,2,2,1,33,0,401,7334,0,299,7188,0,246,7199,0,80,3573,0,281,2377,0,2,2636,0
1100,1,2,2,42,2,128,588,2,0,693,2,92,671,2,0,739,2,60,716,2,0,764,1
7200,2,2,2,32,-2,136,451,-2,906,136,-2,311,905,-2,124,311,-2,337,124,-2,268,337,0
2400,2,3,1,35,1,0,429,2,200,410,0,200,602,0,0,790,2,80,768,0,40,779,1
1300,1,2,1,53,0,464,1157,0,60,1178,0,38,1111,0,0,1134,0,0,0,-2,0,0,1
8900,2,1,1,44,0,248,5696,0,292,5742,0,300,5708,0,200,5835,0,200,5730,0,208,5815,0
3500,1,3,2,29,2,180,3523,2,160,3609,2,84,3676,2,0,3653,2,83,2370,0,116,2341,1
5100,2,3,1,56,0,160,5033,0,160,3232,0,120,3277,0,100,1667,0,60,1681,0,80,1289,1
5700,2,1,1,42,2,252,878,2,200,1102,2,0,1271,2,120,1239,2,0,1326,2,120,1300,1
4100,1,1,1,41,2,0,1080,2,60,1051,0,80,1082,0,80,1144,0,108,1205,0,52,1294,1
5300,1,2,2,24,2,0,5393,2,200,5122,0,140,5074,0,162,3917,0,400,4019,0,2000,2165,1
2900,2,3,1,48,1,0,381,2,60,369,0,48,422,0,40,463,0,40,495,0,20,527,1
9500,1,1,2,46,1,19,4093,2,231,3778,-1,342,216,-1,185,341,-1,213,185,-1,1116,213,1
900,1,2,2,23,2,36,626,3,64,640,2,8,682,2,24,667,2,28,668,0,84,679,0
900,1,2,2,22,1,40,693,2,40,710,2,52,725,0,36,595,0,28,599,0,188,612,1
2400,2,2,1,29,0,90,2437,0,99,2190,0,1000,1881,0,48,2302,0,40,1096,0,42,1113,0
4300,2,2,1,29,-1,17,33,2,0,33,2,17,17,-1,17,17,-1,17,17,-1,17,17,1
1500,1,2,2,26,4,0,1534,3,93,1497,2,48,1554,3,49,1565,2,92,1576,2,56,1637,1
5200,2,3,1,38,0,141,4018,0,164,3832,0,80,3711,0,101,1939,0,45,1911,0,41,1694,1
7200,1,2,2,33,1,340,6914,2,0,7083,2,280,6557,0,200,5446,0,320,5354,0,200,5374,1
1600,2,2,2,26,0,159,1497,0,0,1630,2,74,1543,0,60,1579,0,200,1585,0,64,1547,0
7900,1,2,2,28,0,100,2403,0,105,2025,0,376,1651,0,20,1963,0,40,453,0,20,473,0
2100,2,3,1,22,2,78,1314,0,51,1188,0,64,618,0,30,671,0,27,678,0,33,688,1
1900,1,2,1,51,2,59,1102,0,62,1143,0,60,1186,0,0,1224,0,373,-12,-1,13,361,1
2100,2,2,2,24,0,76,1418,0,76,1353,0,42,1141,0,40,1124,0,80,1023,0,100,1061,0
9300,1,2,2,30,0,299,6844,0,120,6576,0,109,3068,0,112,3078,0,112,3103,0,114,3121,1
1200,2,2,1,27,1,0,1214,2,72,1141,0,40,1188,0,42,1193,0,46,1172,0,37,1174,0
11700,2,1,2,32,0,55,1768,0,48,638,0,11,613,0,200,568,0,6,387,-1,15,6,0
4900,1,2,2,30,1,0,3495,2,128,3405,0,272,3441,0,140,3655,2,140,3731,2,0,3803,1
1900,2,2,1,54,2,67,1668,0,83,1671,0,80,1702,0,20,1715,0,177,304,0,160,451,1
8100,1,1,1,50,-1,17,17,-1,0,17,-1,50,0,-1,0,33,0,17,17,-1,17,17,1
4100,2,1,1,46,1,0,-3,-2,120,-19,-1,0,32,2,0,16,2,0,1,2,100,-15,1
5500,2,2,1,35,0,280,5302,0,280,5447,0,212,5577,0,212,5638,0,404,5513,0,216,5484,0
7100,1,2,1,37,1,80,113,2,8,184,2,20,183,0,5,203,0,0,208,0,0,0,1
3300,1,1,2,44,0,360,2107,0,280,2323,0,200,1125,0,120,1226,0,160,990,0,200,1022,0
7300,2,1,2,28,0,293,5981,0,244,6098,0,388,6168,0,192,5435,2,0,5229,2,172,4926,0
3900,1,1,2,33,2,156,4053,0,240,4141,0,156,4019,0,164,4062,0,680,4030,0,150,4026,1
10100,2,1,1,49,-2,110,735,-2,227,110,-1,381,211,-1,47,366,-1,49,47,-2,107,49,0
2700,1,2,2,26,0,80,980,0,60,1032,2,80,1063,0,100,1113,0,60,1188,0,48,1223,0
9600,2,2,1,41,-1,92,143,-1,105,92,-1,0,105,0,223,36,-1,0,222,2,109,110,1
4000,1,3,1,43,-1,0,31,-1,16,0,-1,16,16,-1,16,16,-1,16,16,-1,16,16,1
5700,1,1,2,31,0,320,3624,0,280,3882,0,620,4099,0,0,4589,2,280,4455,0,280,4656,0
4700,2,2,1,39,-2,248,11,-2,86,248,-2,0,85,-2,0,0,-2,0,0,-2,0,0,0
4000,2,1,2,31,3,0,3512,2,100,3422,0,235,3416,0,0,2024,2,80,1987,0,80,2028,1
1900,2,2,1,40,0,72,1007,0,72,1050,0,72,1093,0,48,1135,0,52,1152,0,52,1180,0
3600,2,2,2,32,2,0,2455,2,120,2393,0,200,2473,0,0,2607,2,200,2559,2,0,2549,1
11100,2,1,2,34,-1,460,1821,-1,200,460,-1,85,84,-1,272,85,-1,598,272,-1,643,598,0
11700,2,1,1,33,-2,147,174,-2,124,147,-2,327,124,-2,60,327,-2,330,60,-2,81,330,1
5500,2,1,1,31,0,100,2209,0,98,2172,0,67,2132,0,76,2062,0,73,2112,0,159,2072,1
2800,2,2,1,27,0,161,1830,0,80,1444,0,80,1099,0,80,1141,0,80,1202,0,80,1215,1
11700,1,2,1,30,0,440,14076,0,344,10167,0,320,10007,0,341,9441,0,339,8858,0,400,7921,0
5200,1,3,1,57,-1,0,23,-1,23,0,-1,0,23,0,18,12,-1,18,18,-1,12,18,1
6100,2,2,2,29,2,140,5503,2,520,5493,2,208,5866,2,212,5915,2,16,5974,2,200,5810,1
6700,2,2,2,31,0,336,6639,0,160,6792,0,88,4631,0,91,2892,0,86,2952,0,72,3006,0
16800,1,1,1,46,-1,623,421,-1,364,623,-1,385,364,-1,409,385,-1,158,409,-1,150,158,0
2000,1,2,1,51,0,121,1985,0,240,1973,0,40,1880,0,80,826,0,100,581,0,120,622,0
19700,1,1,1,53,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
900,1,2,2,23,0,50,812,0,93,682,-1,0,93,0,0,52,0,0,0,-2,0,0,0
10000,2,1,2,29,0,140,2700,0,106,2715,0,120,2698,0,160,2727,0,120,2751,0,100,2804,0
8900,2,1,1,43,2,0,100,2,0,100,2,0,100,2,0,100,2,0,100,2,0,100,1
4000,2,2,2,25,2,116,3886,3,52,3905,3,120,3858,2,218,3879,2,80,4051,3,0,4077,1
8400,2,1,1,53,0,120,654,0,80,723,0,120,723,0,6,565,0,81,282,-1,41,81,0
3200,2,1,2,25,2,130,2785,0,124,2753,0,120,2789,0,72,2293,0,60,1877,0,68,1643,1
700,2,2,2,22,0,120,621,0,67,716,0,60,746,0,24,766,0,51,768,0,0,798,0
2100,2,2,1,41,2,136,1453,2,0,1468,2,26,1137,0,26,738,0,12,643,0,2,497,1
7200,1,2,1,38,0,80,181,0,48,257,0,80,276,0,875,332,-1,0,875,-1,0,0,1
3900,2,3,1,48,2,0,4421,2,120,3989,2,4120,3999,-1,100,2840,0,120,2669,0,120,2745,1
1600,2,1,2,26,0,322,1289,0,169,1556,-1,3489,169,-1,120,3489,0,400,2906,0,173,2603,0
2100,1,3,1,30,0,16,59,-1,16,16,-1,16,16,-1,0,16,-1,31,0,-1,0,31,1
7900,2,2,1,51,-2,0,0,-2,54,0,-1,0,54,-1,51,0,-1,0,51,-1,0,0,1
5700,2,2,1,38,1,7,0,-1,58,7,-1,0,58,0,0,58,0,0,0,-2,0,0,1
10400,1,2,1,40,0,480,10084,0,600,8888,0,600,8380,0,480,8613,0,400,8829,0,400,8750,0
8300,2,1,2,30,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
2700,2,1,1,33,0,200,2553,0,160,2428,0,120,2446,0,120,2264,0,120,1913,0,80,1739,0
1900,1,2,1,41,0,55,1015,0,57,1017,0,52,931,0,27,935,0,27,784,0,27,738,0
700,1,2,2,38,2,52,781,2,0,808,2,27,763,0,28,756,0,31,771,0,149,790,1
18900,1,2,2,31,0,124,2369,0,201,1884,0,120,1396,0,80,1358,0,84,1368,0,403,1418,0
3300,1,2,2,27,1,0,3271,2,147,3184,2,0,1887,2,67,1812,0,74,1851,0,75,1894,0
16900,2,1,2,36,0,59,813,0,48,865,0,40,894,0,0,926,0,609,0,-1,10,609,0
8500,2,2,2,49,-1,241,40,-1,162,162,-1,2633,162,-1,57,2633,0,45,2432,0,200,2263,1
10400,2,1,1,31,0,124,2875,0,0,2162,0,0,0,-2,0,0,-2,0,0,-2,5661,0,0
18800,2,3,2,34,0,256,6610,0,303,6311,0,120,6508,0,38,2797,0,40,1171,0,120,1196,0
6000,2,2,1,27,-2,0,37,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
9800,2,1,1,30,5,1319,1559,4,17,6240,12,401,477,6,1535,9830,-1,2134,2271,5,1980,2795,1
5600,2,1,2,31,-1,11,11,-1,11,11,-1,11,11,-1,18,11,-1,24,18,-1,18,24,0
1200,1,1,1,56,2,68,918,0,139,959,0,83,1070,2,0,1123,3,0,1094,2,45,1071,1
10400,1,1,2,38,-2,400,670,-2,400,235,-2,0,17,-2,0,-3,-2,0,-3,-2,0,-3,0
20000,1,1,2,41,0,800,5123,0,480,5729,0,0,2088,0,44,1727,-1,34,44,-1,2000,34,0
14500,2,2,2,27,-1,110,9,-1,55,110,-1,0,55,-1,80,0,-1,0,80,-1,20,0,0
12400,1,3,1,42,0,400,9550,0,400,9785,0,800,10011,0,400,10631,0,440,10849,0,440,11097,0
18700,2,1,2,40,-1,219,51,-1,190,219,-1,212,190,-1,33,212,-1,86,33,-1,98,86,0
3100,2,2,1,52,2,240,4601,0,220,4728,0,174,4709,0,120,4724,0,84,2430,0,200,2180,0
1900,1,2,1,48,0,80,609,0,130,678,0,0,797,2,27,773,0,61,1485,0,23,767,0
7900,2,2,2,38,0,360,7723,0,360,7810,0,300,7845,0,240,6753,0,452,6540,0,244,6881,0
2000,2,2,1,40,0,47,484,0,48,438,0,49,479,0,19,519,0,26,529,0,20,547,0
2100,1,3,1,41,2,140,1047,2,0,1170,2,44,1138,0,44,1155,0,80,1106,0,40,979,0
14300,2,1,2,28,-1,100,46,-1,0,100,-1,0,0,-2,0,0,-2,0,0,-2,0,0,1
8400,1,1,1,46,-1,16,16,-1,16,16,-1,16,16,-1,16,16,-1,16,16,-1,16,16,1
2700,1,3,2,33,0,94,2618,0,81,2629,0,72,1820,0,80,1819,0,80,1855,0,80,1904,1
8100,1,1,2,45,-1,0,395,-1,440,-28,-1,0,412,-1,35,0,-1,0,23,0,12,12,0
6100,2,2,1,36,0,286,11874,0,548,12065,0,600,12568,0,300,3365,0,0,3620,0,0,0,0
8100,1,2,2,36,0,194,3979,0,172,3902,0,132,3956,0,134,3798,0,140,3879,0,128,3961,1
19900,2,2,2,32,-2,360,182,-1,400,349,-1,120,682,-1,400,794,0,240,799,0,400,911,0
3100,1,2,1,27,-1,16,16,-1,16,16,-1,22,16,-1,22,22,-1,22,22,-1,16,22,1
2000,2,2,1,22,0,62,1370,0,70,1393,0,91,1425,0,24,1470,0,29,678,0,40,649,1
900,1,2,2,45,2,48,371,0,92,407,0,0,492,2,41,472,2,0,493,2,76,479,1
5200,1,2,1,41,-1,16,16,-1,16,16,-1,16,16,-1,16,16,-1,16,16,-1,16,16,0
4800,2,1,1,36,-2,0,150,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
8900,2,1,2,25,0,200,1178,0,320,1359,0,160,1657,0,300,1790,0,240,2059,0,180,2266,0
1700,1,3,2,23,2,66,1566,0,80,1568,0,56,1622,0,64,1557,0,67,1596,0,48,1630,1
900,1,3,1,48,-1,0,73,2,0,66,2,16,0,-1,47,16,-1,0,47,0,0,31,1
500,1,2,1,45,-1,16,16,-1,0,16,-1,31,0,-1,0,31,-1,0,0,-2,0,0,0
4900,1,2,2,33,0,80,1968,0,204,2015,0,72,2186,2,96,2199,2,0,2235,2,220,2194,0
11200,2,1,2,27,-2,20,39,-2,20,20,-2,0,20,-2,20,0,-2,191,20,-2,196,191,0
6100,1,1,1,38,-2,438,884,-2,411,435,-2,239,411,-2,123,235,-2,87,123,-2,130,87,1
900,2,1,2,22,0,53,922,0,100,884,0,68,836,0,32,779,0,80,765,0,40,801,0
2100,2,2,1,27,1,0,0,-2,70,0,-1,40,70,0,61,109,0,48,162,0,80,207,0
10300,2,2,2,32,-1,7,7,-1,11,7,-1,7,11,-1,13,7,-1,7,13,-1,12,7,0
4100,2,2,2,29,0,372,3808,0,0,4082,2,136,3980,0,272,3778,0,0,3988,2,140,3918,1
4100,2,2,1,56,2,140,3466,2,0,3514,2,132,3424,0,114,3484,0,120,3534,0,160,3086,1
5600,2,2,1,27,0,149,5172,0,142,3614,0,104,3402,0,78,2630,0,69,1874,0,55,1591,0
7100,2,2,1,50,2,0,604,2,60,585,0,26,625,0,27,631,0,56,645,0,28,686,0
6400,1,1,2,24,0,160,3430,0,200,3459,0,124,3565,0,124,3554,0,160,3384,0,200,3452,0
2100,2,2,2,48,2,113,738,0,52,838,0,26,758,0,26,752,0,27,727,0,26,742,1
6900,2,2,2,29,0,763,4840,0,0,5462,2,200,5306,0,200,5366,0,180,4636,0,180,4666,0
800,2,2,2,24,-1,0,20,2,0,20,2,16,0,-1,112,16,-1,693,112,-1,14,693,0
1100,1,2,1,36,0,60,741,0,237,501,-1,236,237,-1,67,235,-1,0,67,-1,0,0,1
700,2,3,2,52,0,52,654,0,56,695,0,40,740,0,40,767,0,25,789,0,12,793,0
2100,2,3,2,36,2,92,1907,2,60,1956,2,0,1973,2,136,1921,2,0,1081,2,48,1058,1
4100,2,3,1,43,0,102,2808,0,107,2839,0,120,2833,0,86,2791,0,95,2725,0,97,2506,0
3500,1,1,2,33,2,172,3613,2,0,3690,2,146,3598,0,284,3647,0,0,3653,2,288,3504,1
20000,1,1,1,43,1,0,0,-2,0,0,-2,0,0,-2,7,0,-1,189,7,-1,40,189,0
6900,2,2,1,27,0,200,2226,0,40,1932,0,15,931,0,751,494,0,30,1156,0,10,553,0
2400,2,2,2,39,1,0,2343,1,0,-62,-2,0,-77,-2,80,-93,-2,80,-49,-2,0,0,1
11200,2,1,2,39,0,420,11213,0,417,11367,0,402,11347,0,427,10938,0,403,11178,0,363,10773,1
5700,1,2,1,29,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
19200,2,2,2,33,0,729,19572,0,800,19197,0,521,18866,0,448,15008,0,360,11413,0,6500,8369,1
5100,1,1,2,32,1,0,1467,2,240,1432,2,0,1634,2,120,1581,0,40,1654,0,44,1625,0
3200,1,1,2,28,-1,24,16,-1,24,24,-1,4,24,-1,36,4,-1,117,36,-1,0,117,0
6300,2,2,1,34,0,400,736,0,401,748,0,601,1077,0,600,1192,0,800,1617,0,800,2053,0
11500,1,1,2,27,0,240,6485,0,240,6015,0,200,5958,0,400,5668,0,4000,4910,0,307,8646,0
7900,1,1,2,31,0,344,7891,0,308,7868,0,444,7776,0,0,7910,2,224,7608,0,226,7681,1
1600,1,1,2,26,0,80,442,0,60,459,0,93,471,0,92,506,0,40,506,0,83,497,1
20000,2,1,1,37,-2,55,342,-2,629,27,-2,216,629,-2,1735,216,-2,0,1735,-2,0,0,1
17600,2,1,2,35,0,227,6571,0,232,6424,0,143,6006,0,118,5567,0,480,4945,0,41,1927,0
3200,2,2,1,35,0,144,3261,0,113,3313,0,88,2967,0,72,2944,0,80,1858,0,80,1889,0
7100,1,1,2,30,-2,290,103,-2,1002,290,-2,1010,999,-2,1185,1010,-2,711,1185,-2,277,711,0
1100,1,1,2,44,0,74,1120,0,188,1105,0,40,1120,0,37,643,-1,0,37,2,0,31,0
14500,2,1,1,45,2,0,100,2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
2900,1,3,2,24,1,0,2778,2,160,2688,0,60,2263,0,120,1000,0,100,641,0,200,667,1
800,2,2,1,40,1,52,431,2,0,464,2,60,445,0,18,497,0,20,495,0,118,506,1
4400,1,1,2,29,2,137,3113,0,160,3175,0,284,3259,0,0,3452,2,144,3361,0,126,3445,1
1100,1,2,1,40,1,0,972,2,56,945,0,57,974,0,82,1014,0,0,1079,2,80,1057,1
4900,2,2,2,32,0,185,4675,0,287,4697,0,181,4651,0,185,4696,0,161,4712,0,169,4500,0
2400,2,2,1,35,0,80,2412,0,122,1786,0,57,1772,0,40,1650,0,41,1181,0,43,1172,1
5300,2,2,2,41,0,67,1718,0,67,1759,0,57,1799,0,53,1829,0,53,1861,0,61,1898,0
2000,1,2,2,34,0,120,1313,0,68,1399,0,104,1424,0,0,1504,2,400,1193,0,240,977,1
3900,1,3,1,29,2,0,2737,2,382,2671,2,0,2982,2,108,2910,0,108,2965,0,125,3024,1
12400,2,2,2,35,0,249,7376,0,232,7223,0,172,7014,0,177,5581,0,181,5566,0,171,4631,0
2500,2,1,2,23,0,62,1406,0,80,1431,0,60,1391,0,43,1286,0,40,1160,0,40,1137,0
12000,1,1,2,57,-2,24,16,-2,171,24,-2,220,170,-2,206,219,-2,70,205,-2,517,70,1
